id,question_id,item_type,item_key,parent_key,label,value,sort_order,correct_value,correct_order,is_correct
q183_a,q183,choice,A,,A. Custom Vision 画像分類,A,1,,,False
q183_b,q183,choice,B,,B. コンテンツ モデレーターによる画像モデレーション,B,2,,,False
q183_c,q183,choice,C,,C. カスタム翻訳,C,3,,,False
q183_d,q183,choice,D,,D. コンピュータービジョン画像解析,D,4,,,True
q184_a,q184,choice,A,,A. 有名なナレッジベースからのリンクされたエンティティ,A,1,,,False
q184_b,q184,choice,B,,B. 感情分析,B,2,,,True
q184_c,q184,choice,C,,C. 主要なフレーズ,C,3,,,False
q184_d,q184,choice,D,,D. 言語を検出する,D,4,,,True
q184_e,q184,choice,E,,E. 本質的パフォーマンスの抽出,E,5,,,False
q185_a,q185,choice,A,,A. 言語ジェネレーター,A,1,,,False
q185_b,q185,choice,B,,B. カスタム イベント,B,2,,,False
q185_c,q185,choice,C,,C. ダイアログ トリガー,C,3,,,True
q185_d,q185,choice,D,,D. 会話アクティビティ,D,4,,,False
q186_a,q186,choice,A,,A. Azure Active Directory (Azure AD) の条件付きアクセス ポリシー,A,1,,,False
q186_b,q186,choice,B,,B. Azure ポータルのオーサリング リソースのアクセス制御 (1AM) ページ,B,2,,,True
q186_c,q186,choice,C,,C. Azure ポータルの予測リソースのアクセス制御 (1AM) ページ,C,3,,,False
q187_select01,q187,dropdown_blank,select01,,<select01>,,1,"{""fr"", ""de"", ""es""}",,
q187_select02,q187,dropdown_blank,select02,,<select02>,,2,TranslationRecognizer,,
q187_opt01_1,q187,dropdown_option,opt01_1,select01,"{""en-GB""}","{""en-GB""}",1,,,
q187_opt01_2,q187,dropdown_option,opt01_2,select01,"{""fr"", ""de"", ""es""}","{""fr"", ""de"", ""es""}",2,,,
q187_opt01_3,q187,dropdown_option,opt01_3,select01,"{""French"", ""Spanish"", ""German""}","{""French"", ""Spanish"", ""German""}",3,,,
q187_opt01_4,q187,dropdown_option,opt01_4,select01,{languages},{languages},4,,,
q187_opt02_1,q187,dropdown_option,opt02_1,select02,IntentRecognizer,IntentRecognizer,1,,,
q187_opt02_2,q187,dropdown_option,opt02_2,select02,SpeakerRecognizer,SpeakerRecognizer,2,,,
q187_opt02_3,q187,dropdown_option,opt02_3,select02,SpeechSynthesizer,SpeechSynthesizer,3,,,
q187_opt02_4,q187,dropdown_option,opt02_4,select02,TranslationRecognizer,TranslationRecognizer,4,,,
q188_a,q188,choice,A,,A.分離,A,1,,,False
q188_b,q188,choice,B,,B.原子論,B,2,,,True
q188_c,q188,choice,C,,C.一貫性,C,3,,,False
q188_d,q188,choice,D,,D.耐久性,D,4,,,False
q189_a,q189,choice,A,,A. エンティティリンク,A,1,,,False
q189_b,q189,choice,B,,B. 名前付きエンティティ認識,B,2,,,True
q189_c,q189,choice,C,,C. キーフレーズ抽出,C,3,,,False
q189_d,q189,choice,D,,D.感情分析,D,4,,,False
q191_select01,q191,dropdown_blank,select01,,<select01>,,1,mcr.microsoft.com/azure-cognitive-services/textanalytics/sentiment,,
q191_select02,q191,dropdown_blank,select02,,<select02>,,2,https://contoso.cognitiveservices.azure.com,,
q191_opt01_1,q191,dropdown_option,opt01_1,select01,http://contoso.blob.core.windows.net,http://contoso.blob.core.windows.net,1,,,
q191_opt01_2,q191,dropdown_option,opt01_2,select01,https://contoso.cognitiveservices.azure.com,https://contoso.cognitiveservices.azure.com,2,,,
q191_opt01_3,q191,dropdown_option,opt01_3,select01,mcr.microsoft.com/azure-cognitive-services/textanalytics/keyphrase,mcr.microsoft.com/azure-cognitive-services/textanalytics/keyphrase,3,,,
q191_opt01_4,q191,dropdown_option,opt01_4,select01,mcr.microsoft.com/azure-cognitive-services/textanalytics/sentiment,mcr.microsoft.com/azure-cognitive-services/textanalytics/sentiment,4,,,
q191_opt02_1,q191,dropdown_option,opt02_1,select02,http://contoso.blob.core.windows.net,http://contoso.blob.core.windows.net,1,,,
q191_opt02_2,q191,dropdown_option,opt02_2,select02,https://contoso.cognitiveservices.azure.com,https://contoso.cognitiveservices.azure.com,2,,,
q191_opt02_3,q191,dropdown_option,opt02_3,select02,mcr.microsoft.com/azure-cognitive-services/textanalytics/keyphrase,mcr.microsoft.com/azure-cognitive-services/textanalytics/keyphrase,3,,,
q191_opt02_4,q191,dropdown_option,opt02_4,select02,mcr.microsoft.com/azure-cognitive-services/textanalytics/sentiment,mcr.microsoft.com/azure-cognitive-services/textanalytics/sentiment,4,,,
q192_a,q192,choice,A,,A. POSデバイスから毎日トランザクションを送信する,A,1,,,False
q192_b,q192,choice,B,,B. クラウドインフラストラクチャのメタデータを30分ごとに送信する,B,2,,,False
q192_c,q192,choice,C,,C. 1か月以上前のトランザクションをアーカイブに送信する,C,3,,,False
q192_d,q192,choice,D,,D. エッジデバイスからテレメトリデータを送信する,D,4,,,True
q193_select01,q193,dropdown_blank,select01,,<select01>,,1,LargeFaceListId,,
q193_select02,q193,dropdown_blank,select02,,<select02>,,2,matchFace,,
q193_opt01_1,q193,dropdown_option,opt01_1,select01,faceListId,faceListId,1,,,
q193_opt01_2,q193,dropdown_option,opt01_2,select01,LargeFaceListId,LargeFaceListId,2,,,
q193_opt01_3,q193,dropdown_option,opt01_3,select01,matchFace,matchFace,3,,,
q193_opt01_4,q193,dropdown_option,opt01_4,select01,matchPerson,matchPerson,4,,,
q193_opt02_1,q193,dropdown_option,opt02_1,select02,faceListId,faceListId,1,,,
q193_opt02_2,q193,dropdown_option,opt02_2,select02,LargeFaceListId,LargeFaceListId,2,,,
q193_opt02_3,q193,dropdown_option,opt02_3,select02,matchFace,matchFace,3,,,
q193_opt02_4,q193,dropdown_option,opt02_4,select02,matchPerson,matchPerson,4,,,
q194_s1,q194,statement,S1,,解決策: Language Studio から、chitchat ソースを qna_chitchat_professional.tsv に変更します。その後、モデルを再トレーニングして再公開します。,,1,,,True
q195_select01,q195,dropdown_blank,select01,,<select01>,,1,graph,,
q195_opt01_1,q195,dropdown_option,opt01_1,select01,graph,graph,1,,,
q195_opt01_2,q195,dropdown_option,opt01_2,select01,table,table,2,,,
q195_opt01_3,q195,dropdown_option,opt01_3,select01,partition key,partition key,3,,,
q195_opt01_4,q195,dropdown_option,opt01_4,select01,document,document,4,,,
q196_a,q196,choice,A,,A. Azure AI 言語,A,1,,,False
q196_b,q196,choice,B,,B. Azure AI Foundry サービス,B,2,,,True
q196_c,q196,choice,C,,C. Azure AI音声,C,3,,,False
q196_d,q196,choice,D,,D. Azure AI Foundry コンテンツの安全性,D,4,,,False
q197_select01,q197,dropdown_blank,select01,,<select01>,,1,ストアドプロシージャ,,
q197_opt01_1,q197,dropdown_option,opt01_1,select01,ストアドプロシージャ,ストアドプロシージャ,1,,,
q197_opt01_2,q197,dropdown_option,opt01_2,select01,テーブル,テーブル,2,,,
q197_opt01_3,q197,dropdown_option,opt01_3,select01,ビュー,ビュー,3,,,
q197_opt01_4,q197,dropdown_option,opt01_4,select01,インデックス,インデックス,4,,,
q198_select01,q198,dropdown_blank,select01,,<select01>,,1,"{""fr"", ""de"", ""es""}",,
q198_select02,q198,dropdown_blank,select02,,<select02>,,2,TranslationRecognizer,,
q198_opt01_1,q198,dropdown_option,opt01_1,select01,"{""en-GB""}","{""en-GB""}",1,,,
q198_opt01_2,q198,dropdown_option,opt01_2,select01,"{""fr"", ""de"", ""es""}","{""fr"", ""de"", ""es""}",2,,,
q198_opt01_3,q198,dropdown_option,opt01_3,select01,"{""French"", ""Spanish"", ""German""}","{""French"", ""Spanish"", ""German""}",3,,,
q198_opt01_4,q198,dropdown_option,opt01_4,select01,{languages},{languages},4,,,
q198_opt02_1,q198,dropdown_option,opt02_1,select02,IntentRecognizer,IntentRecognizer,1,,,
q198_opt02_2,q198,dropdown_option,opt02_2,select02,SpeakerRecognizer,SpeakerRecognizer,2,,,
q198_opt02_3,q198,dropdown_option,opt02_3,select02,SpeechSynthesizer,SpeechSynthesizer,3,,,
q198_opt02_4,q198,dropdown_option,opt02_4,select02,TranslationRecognizer,TranslationRecognizer,4,,,
q199_select01,q199,dropdown_blank,select01,,<select01>,,1,OpenAI,,
q199_select02,q199,dropdown_blank,select02,,<select02>,,2,--encryption,,
q199_opt01_1,q199,dropdown_option,opt01_1,select01,AIServices,AIServices,1,,,
q199_opt01_2,q199,dropdown_option,opt01_2,select01,LanguageAuthoring,LanguageAuthoring,2,,,
q199_opt01_3,q199,dropdown_option,opt01_3,select01,OpenAI,OpenAI,3,,,
q199_opt02_1,q199,dropdown_option,opt02_1,select02,--api-properties,--api-properties,1,,,
q199_opt02_2,q199,dropdown_option,opt02_2,select02,--assign-identity,--assign-identity,2,,,
q199_opt02_3,q199,dropdown_option,opt02_3,select02,--encryption,--encryption,3,,,
q200_select01,q200,dropdown_blank,select01,,<select01>,,1,Computer Vision analyze images,,
q200_select02,q200,dropdown_blank,select02,,<select02>,,2,imageType,,
q200_opt01_1,q200,dropdown_option,opt01_1,select01,Computer Vision analyze images,Computer Vision analyze images,1,,,
q200_opt01_2,q200,dropdown_option,opt01_2,select01,Computer Vision object detection,Computer Vision object detection,2,,,
q200_opt01_3,q200,dropdown_option,opt01_3,select01,Custom Vision image classification,Custom Vision image classification,3,,,
q200_opt01_4,q200,dropdown_option,opt01_4,select01,Custom Vision object detection,Custom Vision object detection,4,,,
q200_opt02_1,q200,dropdown_option,opt02_1,select02,categories,categories,1,,,
q200_opt02_2,q200,dropdown_option,opt02_2,select02,description,description,2,,,
q200_opt02_3,q200,dropdown_option,opt02_3,select02,imageType,imageType,3,,,
q200_opt02_4,q200,dropdown_option,opt02_4,select02,metadata,metadata,4,,,
q200_opt02_5,q200,dropdown_option,opt02_5,select02,objects,objects,5,,,
q201_a,q201,choice,A,,A. アクセス制御（IAM）,A,1,,,False
q201_b,q201,choice,B,,B. プロパティ,B,2,,,False
q201_c,q201,choice,C,,C. キーとエンドポイント,C,3,,,True
q201_d,q201,choice,D,,D. アイデンティティ,D,4,,,False
q202_blank_1,q202,dropdown_blank,select01,,<select01>,,1,"""definition"":",,
q202_blank_2,q202,dropdown_blank,select02,,<select02>,,2,"""sampleBlobUrl"":",,
q202_opt_1_1,q202,dropdown_option,opt1_1,select01,"""definition"":","""definition"":",1,,,
q202_opt_1_2,q202,dropdown_option,opt1_2,select01,"""prompt"":","""prompt"":",2,,,
q202_opt_1_3,q202,dropdown_option,opt1_3,select01,"""text"":","""text"":",3,,,
q202_opt_2_1,q202,dropdown_option,opt2_1,select02,"""blocklistName"":","""blocklistName"":",1,,,
q202_opt_2_2,q202,dropdown_option,opt2_2,select02,"""outputType"":","""outputType"":",2,,,
q202_opt_2_3,q202,dropdown_option,opt2_3,select02,"""sampleBlobUrl"":","""sampleBlobUrl"":",3,,,
q203_blank_1,q203,dropdown_blank,select01,,<select01>,,1,an Adaptive Card,,
q203_blank_2,q203,dropdown_blank,select02,,<select02>,,2,an image,,
q203_opt_1_1,q203,dropdown_option,opt1_1,select01,an Adaptive Card,an Adaptive Card,1,,,
q203_opt_1_2,q203,dropdown_option,opt1_2,select01,a Hero Card,a Hero Card,2,,,
q203_opt_1_3,q203,dropdown_option,opt1_3,select01,a Thumbnail Card,a Thumbnail Card,3,,,
q203_opt_2_1,q203,dropdown_option,opt2_1,select02,an action set,an action set,1,,,
q203_opt_2_2,q203,dropdown_option,opt2_2,select02,an image,an image,2,,,
q203_opt_2_3,q203,dropdown_option,opt2_3,select02,an image group,an image group,3,,,
q203_opt_2_4,q203,dropdown_option,opt2_4,select02,media,media,4,,,
q204_a,q204,choice,A,,A. 旅行代理店のデータベースからのデータを含めるようにモデルを構成します。,A,1,,,False
q204_b,q204,choice,B,,B. モデルの Top P パラメータを 0 に設定します。,B,2,,,False
q204_c,q204,choice,C,,C. モデルの温度パラメータを 0 に設定します。,C,3,,,True
q204_d,q204,choice,D,,D. モデルで使用されるシステム メッセージを変更して、回答が正確である必要があることを指定します。,D,4,,,False
q205_1,q205,drag_item,1,,モデルを再トレーニングします。,1,1,,2,
q205_2,q205,drag_item,2,,モデルをテストします。,2,2,,,
q205_3,q205,drag_item,3,,モデルのドメインを変更します。,3,3,,1,
q205_4,q205,drag_item,4,,モデルをエクスポートします。,4,4,,3,
q206_a,q206,choice,A,,A. File1 avi を Azure ストレージ キューにアップロードします。,A,1,,,False
q206_b,q206,choice,B,,B. File1.avi を www.youtube.com のページにアップロードします。,B,2,,,False
q206_c,q206,choice,C,,C. file1 avi を Azure ビデオ インデクサー Web サイトにアップロードします。,C,3,,,False
q206_d,q206,choice,D,,D. ファイル1 avi を Microsoft OneDrive にアップロードします。,D,4,,,True
q207_a,q207,choice,A,,A. リコール,A,1,,,True
q207_b,q207,choice,B,,B. Fスコア,B,2,,,False
q207_c,q207,choice,C,,C. 重み付けされた精度,C,3,,,False
q207_d,q207,choice,D,,D. 精度,D,4,,,True
q207_e,q207,choice,E,,E. 曲線下面積（AUC）,E,5,,,False
q208_blank_1,q208,dropdown_blank,select01,,<select01>,,1,bearer token,,
q208_blank_2,q208,dropdown_blank,select02,,<select02>,,2,deployment name,,
q208_opt_1_1,q208,dropdown_option,opt1_1,select01,API key,API key,1,,,
q208_opt_1_2,q208,dropdown_option,opt1_2,select01,bearer token,bearer token,2,,,
q208_opt_1_3,q208,dropdown_option,opt1_3,select01,shared access signnature(SAS) token,shared access signnature(SAS) token,3,,,
q208_opt_2_1,q208,dropdown_option,opt2_1,select02,API key,API key,1,,,
q208_opt_2_2,q208,dropdown_option,opt2_2,select02,deployment endpoint,deployment endpoint,2,,,
q208_opt_2_3,q208,dropdown_option,opt2_3,select02,deployment name,deployment name,3,,,
q208_opt_2_4,q208,dropdown_option,opt2_4,select02,deployment type,deployment type,4,,,
q209_a,q209,choice,A,,A. テーブル,A,1,,,False
q209_b,q209,choice,B,,B. キュー,B,2,,,False
q209_c,q209,choice,C,,C. ファイル,C,3,,,True
q209_d,q209,choice,D,,D. ブロブ,D,4,,,False
q210_blank_1,q210,dropdown_blank,select01,,<select01>,,1,account,,
q210_opt_1_1,q210,dropdown_option,opt1_1,select01,account,account,1,,,
q210_opt_1_2,q210,dropdown_option,opt1_2,select01,container,container,2,,,
q210_opt_1_3,q210,dropdown_option,opt1_3,select01,database,database,3,,,
q210_opt_1_4,q210,dropdown_option,opt1_4,select01,item,item,4,,,
q211_a_1,q211,choice,A,,A. Azure.AI.Translation.Text,A,1,,,True
q211_b_2,q211,choice,B,,B. Microsoft.CognitiveServices.Speech,B,2,,,False
q211_c_3,q211,choice,C,,C. Azure.AI.翻訳.ドキュメント,C,3,,,False
q211_d_4,q211,choice,D,,D. Azure.AI.翻訳.音声,D,4,,,False
q212_a_1,q212,choice,A,,A. Azure Kubernetes サービス (AKS),A,1,,,False
q212_b_2,q212,choice,B,,B. Azure Stack Hub 統合システムでホストされる Kubernetes クラスター,B,2,,,False
q212_c_3,q212,choice,C,,C. Azure コンテナー インスタンス,C,3,,,False
q212_d_4,q212,choice,D,,D. Dockerエンジン,D,4,,,True
q213_a_1,q213,choice,A,,A. キーフレーズ抽出,A,1,,,True
q213_b_2,q213,choice,B,,B. カスタム固有表現抽出 (NER),B,2,,,False
q213_c_3,q213,choice,C,,C. 会話言語理解（CLU）,C,3,,,False
q213_d_4,q213,choice,D,,D. 言語検出,D,4,,,False
q214_stmt_1,q214,statement,S1,,テキスト値はJSON形式のテキストを使用する必要があります。,,1,,,False
q214_stmt_2,q214,statement,S2,,コマンドは入力されたテキストを分析し、テキストに公開されている歌詞が含まれているかどうかを識別します。,,2,,,True
q214_stmt_3,q214,statement,S3,,Ocp-Apim-Sunscription-Key値には、Resource1をホストするAzureサブスクリプションのIDが含まれている必要があります。,,3,,,False
q215_a_1,q215,choice,A,,A. プロンプト,A,1,,,True
q215_b_2,q215,choice,B,,B. アクション,B,2,,,False
q215_c_3,q215,choice,C,,C. ウォーターフォール,C,3,,,False
q215_d_4,q215,choice,D,,D. 適応型,D,4,,,False
q216_a_1,q216,choice,A,,A. File1.avi を www.youtube.com の Web ページにアップロードし、ビデオの URL を Azure Al Video Indexer Web サイトにコピーします。,A,1,,,False
q216_b_2,q216,choice,B,,B. OneDrive からダウンロード リンクを作成し、そのリンクを Azure Al Video Indexer Web サイトにコピーします。,B,2,,,True
q216_c_3,q216,choice,C,,C. OneDrive から、File1.avi の共有リンクを作成し、そのリンクを Azure Al Video Indexer Web サイトにコピーします。,C,3,,,False
q216_d_4,q216,choice,D,,D. File1 avi をローカル コンピューターにダウンロードし、そのファイルを Azure Al Video Indexer Web サイトにアップロードします。,D,4,,,False
q217_blank_1,q217,dropdown_blank,select01,,<select01>,,1,"people,keywords",,
q217_opt_1_1,q217,dropdown_option,opt1_1,select01,en-US,en-US,1,,,
q217_opt_1_2,q217,dropdown_option,opt1_2,select01,false,false,2,,,
q217_opt_1_3,q217,dropdown_option,opt1_3,select01,"people,keywords","people,keywords",3,,,
q217_opt_1_4,q217,dropdown_option,opt1_4,select01,"people,search","people,search",4,,,
q217_opt_1_5,q217,dropdown_option,opt1_5,select01,search,search,5,,,
q217_opt_1_6,q217,dropdown_option,opt1_6,select01,true,true,6,,,
q217_blank_2,q217,dropdown_blank,select02,,<select02>,,2,search,,
q217_opt_2_1,q217,dropdown_option,opt2_1,select02,en-US,en-US,1,,,
q217_opt_2_2,q217,dropdown_option,opt2_2,select02,false,false,2,,,
q217_opt_2_3,q217,dropdown_option,opt2_3,select02,"people,keywords","people,keywords",3,,,
q217_opt_2_4,q217,dropdown_option,opt2_4,select02,"people,search","people,search",4,,,
q217_opt_2_5,q217,dropdown_option,opt2_5,select02,search,search,5,,,
q217_opt_2_6,q217,dropdown_option,opt2_6,select02,true,true,6,,,
q217_blank_3,q217,dropdown_blank,select03,,<select03>,,3,true,,
q217_opt_3_1,q217,dropdown_option,opt3_1,select03,en-US,en-US,1,,,
q217_opt_3_2,q217,dropdown_option,opt3_2,select03,false,false,2,,,
q217_opt_3_3,q217,dropdown_option,opt3_3,select03,"people,keywords","people,keywords",3,,,
q217_opt_3_4,q217,dropdown_option,opt3_4,select03,"people,search","people,search",4,,,
q217_opt_3_5,q217,dropdown_option,opt3_5,select03,search,search,5,,,
q217_opt_3_6,q217,dropdown_option,opt3_6,select03,true,true,6,,,
q217_blank_4,q217,dropdown_blank,select04,,<select04>,,4,en-US,,
q217_opt_4_1,q217,dropdown_option,opt4_1,select04,en-US,en-US,1,,,
q217_opt_4_2,q217,dropdown_option,opt4_2,select04,false,false,2,,,
q217_opt_4_3,q217,dropdown_option,opt4_3,select04,"people,keywords","people,keywords",3,,,
q217_opt_4_4,q217,dropdown_option,opt4_4,select04,"people,search","people,search",4,,,
q217_opt_4_5,q217,dropdown_option,opt4_5,select04,search,search,5,,,
q217_opt_4_6,q217,dropdown_option,opt4_6,select04,true,true,6,,,
q218_blank_1,q218,dropdown_blank,select01,,<select01>,,1,GetCompletions,,
q218_opt_1_1,q218,dropdown_option,opt1_1,select01,GetCompletions,GetCompletions,1,,,
q218_opt_1_2,q218,dropdown_option,opt1_2,select01,GetEmbeddings,GetEmbeddings,2,,,
q218_opt_1_3,q218,dropdown_option,opt1_3,select01,GetImageGenerations,GetImageGenerations,3,,,
q218_blank_2,q218,dropdown_blank,select02,,<select02>,,2,(response.Value.Choices[0].Text);,,
q218_opt_2_1,q218,dropdown_option,opt2_1,select02,(response.Value.Choices[0].Text);,(response.Value.Choices[0].Text);,1,,,
q218_opt_2_2,q218,dropdown_option,opt2_2,select02,"(response,Value.Id);","(response,Value.Id);",2,,,
q218_opt_2_3,q218,dropdown_option,opt2_3,select02,(respons.Value.PromptFilterResults);,(respons.Value.PromptFilterResults);,3,,,
q219_blank_1,q219,dropdown_blank,select01,,<select01>,,1,半構造化データ。,,
q219_opt_1_1,q219,dropdown_option,opt1_1,select01,リレーショナルデータ。,リレーショナルデータ。,1,,,
q219_opt_1_2,q219,dropdown_option,opt1_2,select01,半構造化データ。,半構造化データ。,2,,,
q219_opt_1_3,q219,dropdown_option,opt1_3,select01,構造化データ。,構造化データ。,3,,,
q219_opt_1_4,q219,dropdown_option,opt1_4,select01,非構造化データ。,非構造化データ。,4,,,
q220_stmt_1,q220,statement,S1,,user.name はエンティティです。,,1,,,False
q220_stmt_2,q220,statement,S2,,ダイアログはユーザー名と年齢を尋ね、user.name プロパティと user.age プロパティに適切な値を割り当てます。,,2,,,True
q220_stmt_3,q220,statement,S3,,チャットボットは、userName または personName の最初の null 以外のエンティティ値を取得し、その値を user.name に割り当てます。,,3,,,True
q221_a,q221,choice,A,,A. 人物モデルを作成し、そのモデルを動画に関連付けます。,A,1,,,True
q221_b,q221,choice,B,,B. 人物オブジェクトを作成し、各オブジェクトの顔画像を提供します。,B,2,,,False
q221_c,q221,choice,C,,C. 会社のスタッフ全員をVideoIndexerに招待します。,C,3,,,False
q221_d,q221,choice,D,,D. ビデオの顔を編集します。,D,4,,,False
q221_e,q221,choice,E,,E. 言語モデルに名前をアップロードします。,E,5,,,False
q223_blank_1,q223,dropdown_blank,select01,,<select01>,,1,capacity,,
q223_blank_2,q223,dropdown_blank,select02,,<select02>,,2,600,,
q223_opt_1_1,q223,dropdown_option,opt1_1,select01,capacity,capacity,1,,,
q223_opt_1_2,q223,dropdown_option,opt1_2,select01,count,count,2,,,
q223_opt_1_3,q223,dropdown_option,opt1_3,select01,maxValue,maxValue,3,,,
q223_opt_1_4,q223,dropdown_option,opt1_4,select01,size,size,4,,,
q223_opt_2_1,q223,dropdown_option,opt2_1,select02,1,1,1,,,
q223_opt_2_2,q223,dropdown_option,opt2_2,select02,60,60,2,,,
q223_opt_2_3,q223,dropdown_option,opt2_3,select02,100,100,3,,,
q223_opt_2_4,q223,dropdown_option,opt2_4,select02,600,600,4,,,
q224_blank_1,q224,dropdown_blank,select01,,<select01>,,1,RecognizePiiEntites,,
q224_blank_2,q224,dropdown_blank,select02,,<select02>,,2,RedactedText,,
q224_opt_1_1,q224,dropdown_option,opt1_1,select01,RecognizeLinkedEntities,RecognizeLinkedEntities,1,,,
q224_opt_1_2,q224,dropdown_option,opt1_2,select01,RecognizePiiEntites,RecognizePiiEntites,2,,,
q224_opt_1_3,q224,dropdown_option,opt1_3,select01,SingleLabelClassify,SingleLabelClassify,3,,,
q224_opt_2_1,q224,dropdown_option,opt2_1,select02,RedactedText,RedactedText,1,,,
q224_opt_2_2,q224,dropdown_option,opt2_2,select02,Statistics,Statistics,2,,,
q224_opt_2_3,q224,dropdown_option,opt2_3,select02,Warnings,Warnings,3,,,
q225_a,q225,choice,A,,A. 条件付きアクセスを作成する,A,1,,,False
q225_b,q225,choice,B,,B. プライベートエンドポイントを作成する,B,2,,,True
q225_c,q225,choice,C,,C. X.509証明書を要求する,C,3,,,False
q225_d,q225,choice,D,,D. カスタムサブドメインを証明書します。,D,4,,,True
q225_e,q225,choice,E,,E. 仮想ネットワーク サービス エンドポイントを有効にします。,E,5,,,False
q226_s1,q226,statement,S1,,解決策: service1 とパブリック エンドポイントをデプロイし、vnet1 のネットワーク セキュリティ グループ (NSG) を構成します。,,1,,,False
q227_1,q227,drag_item,1,,モデルドメインを変更します。,1,1,,1,
q227_2,q227,drag_item,2,,モデルを再トレーニングします。,2,2,,2,
q227_3,q227,drag_item,3,,モデルにテキストを入力します。,3,3,,,
q227_4,q227,drag_item,4,,モデルをエクスポートします。,4,4,,3,
q228_a,q228,choice,A,,A. Azure 仮想マシン上の SQL Server,A,1,,,False
q228_b,q228,choice,B,,B. Azure SQL データベース,B,2,,,True
q228_c,q228,choice,C,,C. Azure HDInsight,C,3,,,False
q228_d,q228,choice,D,,D. Azure Cosmos DB,D,4,,,False
q229_blank_1,q229,dropdown_blank,select01,,<select01>,,1,WHERE,,
q229_opt_1_1,q229,dropdown_option,opt1_1,select01,ALTER,ALTER,1,,,
q229_opt_1_2,q229,dropdown_option,opt1_2,select01,JOIN,JOIN,2,,,
q229_opt_1_3,q229,dropdown_option,opt1_3,select01,SET,SET,3,,,
q229_opt_1_4,q229,dropdown_option,opt1_4,select01,WHERE,WHERE,4,,,
q230_a,q230,choice,A,,A. Azure Al Language 会話型言語理解 (CLU),A,1,,,False
q230_b,q230,choice,B,,B. Azure AI 言語検出,B,2,,,False
q230_c,q230,choice,C,,C. Azure Al Language のカスタム質問応答,C,3,,,True
q230_d,q230,choice,D,,D. Azure OpenAI,D,4,,,False
q231_a,q231,choice,A,,A. ファイル1のみ,A,1,,,False
q231_b,q231,choice,B,,B. ファイル3のみ,B,2,,,False
q231_c,q231,choice,C,,C. ファイル1とファイル3のみ,C,3,,,True
q231_d,q231,choice,D,,D. ファイル1、ファイル2、ファイル3のみ,D,4,,,False
q231_e,q231,choice,E,,E. ファイル1、ファイル2、ファイル3、およびファイル4,E,5,,,False
q232_s1,q232,statement,S1,,解決策: Language Studio から、カスタム インテントの質問と回答のペアを変更し、モデルを再トレーニングして再公開します。,,1,,,False
q233_blank_1,q233,dropdown_blank,select01,,<select01>,,1,ニューヨークを市として識別する,,
q233_blank_2,q233,dropdown_blank,select02,,<select02>,,2,言語理解インテントを認識,,
q233_opt_1_1,q233,dropdown_option,opt1_1,select01,別のダイアログに切り替える,別のダイアログに切り替える,1,,,
q233_opt_1_2,q233,dropdown_option,opt1_2,select01,ニューヨークを市として識別する,ニューヨークを市として識別する,2,,,
q233_opt_1_3,q233,dropdown_option,opt1_3,select01,ニューヨークを州として識別する,ニューヨークを州として識別する,3,,,
q233_opt_1_4,q233,dropdown_option,opt1_4,select01,シアトルの天気を答える,シアトルの天気を答える,4,,,
q233_opt_2_1,q233,dropdown_option,opt2_1,select02,カスタムイベント,カスタムイベント,1,,,
q233_opt_2_2,q233,dropdown_option,opt2_2,select02,ダイアログイベント,ダイアログイベント,2,,,
q233_opt_2_3,q233,dropdown_option,opt2_3,select02,言語理解インテントを認識,言語理解インテントを認識,3,,,
q233_opt_2_4,q233,dropdown_option,opt2_4,select02,Q&Aインテントを認識,Q&Aインテントを認識,4,,,
q234_s1,q234,statement,S1,,解決策: 場所に関する新しいインテントを作成します。,,1,,,False
q235_a,q235,choice,A,,A. フォローアッププロンプトを追加します。,A,1,,,True
q235_b,q235,choice,B,,B. アクティブラーニングを有効にします。,B,2,,,False
q235_c,q235,choice,C,,C. 代替の質問を追加します。,C,3,,,False
q235_d,q235,choice,D,,D. 雑談を有効にします。,D,4,,,False
q236_a,q236,choice,A,,A. Bot ID,A,1,,,False
q236_b,q236,choice,B,,B. テナントID,B,2,,,False
q236_c,q236,choice,C,,C. アプリID,C,3,,,True
q236_d,q236,choice,D,,D. オブジェクトID,D,4,,,False
q236_e,q236,choice,E,,E. アプリシークレット,E,5,,,True
q237_a,q237,choice,A,,A. データを複数のBLOBコンテナーに分割します。各コンテナーにCognitive Searchサービスを作成します。各インデクサー定義内で、同じランタイム実行パターンをスケジュールします。,A,1,,,False
q237_b,q237,choice,B,,B. データを複数のBLOBコンテナに分割します。コンテナごとにインデクサーを作成します。検索単位を増やします。各インデクサー定義内で、順次実行パターンをスケジュールします。,B,2,,,False
q237_c,q237,choice,C,,C. ドキュメントの種類ごとに Cognitive Search サービスを作成します。,C,3,,,False
q237_d,q237,choice,D,,D. データを複数の仮想フォルダに分割します。各フォルダにインデクサーを作成します。検索単位を増やします。各インデクサー定義内で、同じランタイム実行パターンをスケジュールします。,D,4,,,True
q238_blank_1,q238,dropdown_blank,select01,,<select01>,,1,contentsafety/,,
q238_blank_2,q238,dropdown_blank,select02,,<select02>,,2,text:analyze,,
q238_opt_1_1,q238,dropdown_option,opt1_1,select01,completions/,completions/,1,,,
q238_opt_1_2,q238,dropdown_option,opt1_2,select01,contentsafety/,contentsafety/,2,,,
q238_opt_1_3,q238,dropdown_option,opt1_3,select01,healthinsights/,healthinsights/,3,,,
